1 	 0.0 	 3.141592653589793 	 0.0
2 	 0.0 	 3.141592653589793 	 0.0
3 	 0.04 	 3.101592653589793 	 0.0397994974842648
4 	 0.08 	 3.061592653589793 	 0.056
5 	 0.12 	 3.021592653589793 	 0.06823488843692792
6 	 0.16 	 2.981592653589793 	 0.07838367176906169
7 	 0.16 	 2.981592653589793 	 0.07838367176906169
8 	 0.2 	 2.941592653589793 	 0.08717797887081347
9 	 0.24 	 2.901592653589793 	 0.09499473669630333
10 	 0.28 	 2.861592653589793 	 0.1020588065773846
11 	 0.32 	 2.8215926535897933 	 0.10851727973000429
12 	 0.36 	 2.7815926535897932 	 0.11447270417003348
13 	 0.4 	 2.741592653589793 	 0.12000000000000001
14 	 0.44 	 2.701592653589793 	 0.12515590277729613
15 	 0.48 	 2.661592653589793 	 0.12998461447417536
16 	 0.52 	 2.621592653589793 	 0.13452137376640189
17 	 0.56 	 2.581592653589793 	 0.13879481258317977
18 	 0.6 	 2.541592653589793 	 0.14282856857085702
19 	 0.64 	 2.501592653589793 	 0.14664242223858687
20 	 0.68 	 2.461592653589793 	 0.1502531197679436
21 	 0.72 	 2.4215926535897934 	 0.15367498169838836
22 	 0.72 	 2.4215926535897934 	 0.15367498169838836
23 	 0.72 	 2.4215926535897934 	 0.15367498169838836
24 	 0.76 	 2.3815926535897933 	 0.15692036196746426
25 	 0.8 	 2.3415926535897933 	 0.16
26 	 0.84 	 2.3015926535897933 	 0.1629232948353304
27 	 0.88 	 2.2615926535897932 	 0.16569852141766384
28 	 0.92 	 2.221592653589793 	 0.1683330033000065
29 	 0.96 	 2.181592653589793 	 0.170833252032501
30 	 1.0 	 2.141592653589793 	 0.17320508075688773
31 	 1.04 	 2.101592653589793 	 0.1754536975956905
32 	 1.08 	 2.061592653589793 	 0.1775837830433849
33 	 1.08 	 2.061592653589793 	 0.1775837830433849
34 	 1.12 	 2.021592653589793 	 0.1795995545651492
35 	 1.12 	 2.021592653589793 	 0.1795995545651492
36 	 1.12 	 2.021592653589793 	 0.1795995545651492
37 	 1.12 	 2.021592653589793 	 0.1795995545651492
38 	 1.16 	 1.9815926535897932 	 0.18150482087261482
39 	 1.2 	 1.9415926535897932 	 0.1833030277982336
40 	 1.24 	 1.9015926535897931 	 0.18499729727755485
41 	 1.24 	 1.9015926535897931 	 0.18499729727755485
42 	 1.28 	 1.861592653589793 	 0.1865904606350496
43 	 1.28 	 1.861592653589793 	 0.1865904606350496
44 	 1.32 	 1.821592653589793 	 0.18808508712813996
45 	 1.36 	 1.781592653589793 	 0.18948350851723217
46 	 1.4 	 1.7415926535897932 	 0.1907878402833891
47 	 1.44 	 1.7015926535897932 	 0.192
48 	 1.48 	 1.6615926535897931 	 0.19312172327317298
49 	 1.52 	 1.621592653589793 	 0.19415457759218555
50 	 1.52 	 1.621592653589793 	 0.19415457759218555
51 	 1.56 	 1.581592653589793 	 0.19509997437211518
52 	 1.6 	 1.541592653589793 	 0.19595917942265423
53 	 1.64 	 1.5015926535897932 	 0.196733322037727
54 	 1.68 	 1.4615926535897932 	 0.19742340286804907
55 	 1.72 	 1.4215926535897931 	 0.198030300711785
56 	 1.76 	 1.381592653589793 	 0.19855477833585372
57 	 1.8 	 1.341592653589793 	 0.198997487421324
58 	 1.84 	 1.301592653589793 	 0.1993589727100338
59 	 1.88 	 1.2615926535897932 	 0.19963967541548447
60 	 1.88 	 1.2615926535897932 	 0.19963967541548447
61 	 1.92 	 1.2215926535897932 	 0.19983993594874874
62 	 1.96 	 1.1815926535897932 	 0.1999599959991998
63 	 2.0 	 1.1415926535897931 	 0.2
64 	 2.0 	 1.1415926535897931 	 0.2
65 	 2.04 	 1.101592653589793 	 0.1999599959991998
66 	 2.04 	 1.101592653589793 	 0.1999599959991998
67 	 2.08 	 1.061592653589793 	 0.19983993594874874
68 	 2.12 	 1.021592653589793 	 0.19963967541548447
69 	 2.16 	 0.981592653589793 	 0.1993589727100338
70 	 2.2 	 0.9415926535897929 	 0.19899748742132398
71 	 2.24 	 0.9015926535897929 	 0.1985547783358537
72 	 2.28 	 0.8615926535897933 	 0.198030300711785
73 	 2.32 	 0.8215926535897933 	 0.19742340286804907
74 	 2.32 	 0.8215926535897933 	 0.19742340286804907
75 	 2.36 	 0.7815926535897932 	 0.196733322037727
76 	 2.4 	 0.7415926535897932 	 0.19595917942265423
77 	 2.44 	 0.7015926535897932 	 0.19509997437211518
78 	 2.48 	 0.6615926535897931 	 0.19415457759218555
79 	 2.48 	 0.6615926535897931 	 0.19415457759218555
80 	 2.52 	 0.6215926535897931 	 0.19312172327317298
81 	 2.56 	 0.5815926535897931 	 0.192
82 	 2.6 	 0.541592653589793 	 0.1907878402833891
83 	 2.64 	 0.501592653589793 	 0.18948350851723217
84 	 2.68 	 0.46159265358979296 	 0.18808508712813996
85 	 2.72 	 0.4215926535897929 	 0.1865904606350496
86 	 2.76 	 0.38159265358979333 	 0.18499729727755485
87 	 2.8 	 0.3415926535897933 	 0.18330302779823363
88 	 2.84 	 0.30159265358979326 	 0.18150482087261485
89 	 2.88 	 0.2615926535897932 	 0.1795995545651492
90 	 2.92 	 0.2215926535897932 	 0.1775837830433849
91 	 2.92 	 0.2215926535897932 	 0.1775837830433849
92 	 2.92 	 0.2215926535897932 	 0.1775837830433849
93 	 2.96 	 0.18159265358979315 	 0.1754536975956905
94 	 3.0 	 0.14159265358979312 	 0.17320508075688773
95 	 3.04 	 0.10159265358979308 	 0.170833252032501
96 	 3.08 	 0.061592653589793045 	 0.1683330033000065
